transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,ingestion_timestamp
T00525,S013,2024-05-23,5,Thursday,00:00:00,Cusco,Residencial,Vino,Alcohol,15.53,2x1,Soleado,2026-04-19 23:51:28.848790
T00526,S029,2024-10-15,10,Tuesday,00:00:00,Piura,Residencial,Sandwich,Comidas,12.49,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00527,S027,2024-10-22,10,Tuesday,00:00:00,Trujillo,Residencial,Vino,Alcohol,23.09,Descuento,Soleado,2026-04-19 23:51:28.848790
T00528,S035,2024-07-04,7,Thursday,00:00:00,Trujillo,Comercial,Gaseosa,Bebidas,3.2,2x1,Soleado,2026-04-19 23:51:28.848790
T00529,S041,2024-04-15,4,Monday,00:00:00,Cusco,Comercial,Vino,Alcohol,21.54,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00530,S038,2024-11-09,11,Saturday,00:00:00,Trujillo,Residencial,Galletas,Snacks,4.49,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00531,S019,2024-10-29,10,Tuesday,00:00:00,Piura,Comercial,Cerveza,Alcohol,19.86,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00532,S024,2024-07-31,7,Wednesday,00:00:00,Cusco,Comercial,Vino,Alcohol,7.2,Descuento,Nublado,2026-04-19 23:51:28.848790
T00533,S010,2024-07-23,7,Tuesday,00:00:00,Huancayo,Comercial,Agua,Bebidas,3.86,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00534,S039,2024-07-05,7,Friday,00:00:00,Huancayo,Mixta,Galletas,Snacks,4.31,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00535,S042,2024-11-03,11,Sunday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,4.53,Descuento,Soleado,2026-04-19 23:51:28.848790
T00536,S022,2024-10-25,10,Friday,00:00:00,Lima,Comercial,Hamburguesa,Comidas,13.89,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00537,S024,2024-03-02,3,Saturday,00:00:00,Trujillo,Residencial,Gaseosa,Bebidas,2.07,Descuento,Nublado,2026-04-19 23:51:28.848790
T00538,S005,2024-07-12,7,Friday,00:00:00,Lima,Comercial,Sandwich,Comidas,13.82,2x1,Soleado,2026-04-19 23:51:28.848790
T00539,S041,2024-04-14,4,Sunday,00:00:00,Cusco,Residencial,Sandwich,Comidas,7.8,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00540,S010,2024-03-02,3,Saturday,00:00:00,Cusco,Residencial,Papas fritas,Snacks,4.02,Descuento,Nublado,2026-04-19 23:51:28.848790
T00541,S010,2024-04-15,4,Monday,00:00:00,Piura,Residencial,Jabón,Aseo,8.51,2x1,Soleado,2026-04-19 23:51:28.848790
T00542,S032,2024-06-30,6,Sunday,00:00:00,Trujillo,Residencial,Shampoo,Aseo,8.64,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00543,S036,2024-04-08,4,Monday,00:00:00,Lima,Comercial,Jabón,Aseo,8.07,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00544,S008,2024-02-23,2,Friday,00:00:00,Lima,Comercial,Vino,Alcohol,9.75,Combo,Nublado,2026-04-19 23:51:28.848790
T00545,S034,2024-11-01,11,Friday,00:00:00,Trujillo,Comercial,Paracetamol,Farmacia,8.03,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00546,S006,2024-06-02,6,Sunday,00:00:00,Huancayo,Mixta,Chocolate,Snacks,5.28,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00547,S002,2024-11-14,11,Thursday,00:00:00,Huancayo,Residencial,Empanada,Comidas,7.34,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00548,S028,2024-05-23,5,Thursday,00:00:00,Cusco,Residencial,Sandwich,Comidas,7.85,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00549,S003,2024-04-14,4,Sunday,00:00:00,Lima,Comercial,Cerveza,Alcohol,8.84,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00550,S003,2024-10-11,10,Friday,00:00:00,Huancayo,Comercial,Gaseosa,Bebidas,6.81,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00551,S008,2024-08-23,8,Friday,00:00:00,Cusco,Residencial,Paracetamol,Farmacia,4.21,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00552,S013,2024-01-04,1,Thursday,00:00:00,Huancayo,Mixta,Alcohol medicinal,Farmacia,7.54,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00553,S009,2024-10-30,10,Wednesday,00:00:00,Piura,Residencial,Vino,Alcohol,13.27,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00554,S003,2024-08-12,8,Monday,00:00:00,Trujillo,Mixta,Agua,Bebidas,3.37,Descuento,Nublado,2026-04-19 23:51:28.848790
T00555,S023,2024-05-04,5,Saturday,00:00:00,Cusco,Comercial,Sandwich,Comidas,9.0,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00556,S024,2024-07-24,7,Wednesday,00:00:00,Trujillo,Comercial,Vino,Alcohol,9.18,2x1,Nublado,2026-04-19 23:51:28.848790
T00557,S015,2024-11-08,11,Friday,00:00:00,Huancayo,Residencial,Gaseosa,Bebidas,3.82,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00558,S005,2024-07-11,7,Thursday,00:00:00,Huancayo,Comercial,Alcohol medicinal,Farmacia,5.74,2x1,Soleado,2026-04-19 23:51:28.848790
T00559,S009,2024-03-11,3,Monday,00:00:00,Arequipa,Mixta,Jabón,Aseo,8.03,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00560,S041,2024-01-13,1,Saturday,00:00:00,Huancayo,Residencial,Chocolate,Snacks,3.47,Descuento,Soleado,2026-04-19 23:51:28.848790
T00561,S009,2024-01-10,1,Wednesday,00:00:00,Cusco,Comercial,Agua,Bebidas,3.59,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00562,S033,2024-05-05,5,Sunday,00:00:00,Cusco,Residencial,Paracetamol,Farmacia,3.84,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00563,S002,2024-01-14,1,Sunday,00:00:00,Lima,Comercial,Papas fritas,Snacks,3.18,Combo,Nublado,2026-04-19 23:51:28.848790
T00564,S017,2024-10-09,10,Wednesday,00:00:00,Arequipa,Mixta,Energizante,Bebidas,2.45,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00565,S017,2024-04-12,4,Friday,00:00:00,Trujillo,Comercial,Cerveza,Alcohol,7.73,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00566,S020,2024-12-16,12,Monday,00:00:00,Piura,Mixta,Shampoo,Aseo,11.67,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00567,S012,2024-11-30,11,Saturday,00:00:00,Piura,Residencial,Galletas,Snacks,2.06,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00568,S022,2024-11-19,11,Tuesday,00:00:00,Lima,Mixta,Papas fritas,Snacks,3.46,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00569,S013,2024-02-26,2,Monday,00:00:00,Piura,Mixta,Galletas,Snacks,3.43,2x1,Nublado,2026-04-19 23:51:28.848790
T00570,S019,2024-07-04,7,Thursday,00:00:00,Arequipa,Residencial,Shampoo,Aseo,7.54,2x1,Nublado,2026-04-19 23:51:28.848790
T00571,S006,2024-08-12,8,Monday,00:00:00,Huancayo,Mixta,Hamburguesa,Comidas,9.11,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00572,S004,2024-03-18,3,Monday,00:00:00,Arequipa,Mixta,Sandwich,Comidas,11.53,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00573,S018,2024-02-13,2,Tuesday,00:00:00,Trujillo,Mixta,Shampoo,Aseo,11.32,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00574,S014,2024-06-30,6,Sunday,00:00:00,Trujillo,Mixta,Empanada,Comidas,14.47,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00575,S038,2024-06-25,6,Tuesday,00:00:00,Arequipa,Comercial,Jabón,Aseo,6.14,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00576,S024,2024-06-17,6,Monday,00:00:00,Arequipa,Mixta,Jabón,Aseo,6.42,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00577,S014,2024-08-08,8,Thursday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,7.29,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00578,S001,2024-08-04,8,Sunday,00:00:00,Piura,Comercial,Vino,Alcohol,9.1,2x1,Soleado,2026-04-19 23:51:28.848790
T00579,S022,2024-08-22,8,Thursday,00:00:00,Huancayo,Mixta,Chocolate,Snacks,5.62,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00580,S030,2024-02-25,2,Sunday,00:00:00,Arequipa,Comercial,Vino,Alcohol,6.45,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00581,S047,2024-02-29,2,Thursday,00:00:00,Lima,Residencial,Gaseosa,Bebidas,2.84,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00582,S017,2024-02-25,2,Sunday,00:00:00,Cusco,Residencial,Paracetamol,Farmacia,7.48,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00583,S016,2024-12-31,12,Tuesday,00:00:00,Trujillo,Residencial,Energizante,Bebidas,7.0,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00584,S010,2024-05-18,5,Saturday,00:00:00,Trujillo,Comercial,Alcohol medicinal,Farmacia,4.36,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00585,S011,2024-03-01,3,Friday,00:00:00,Huancayo,Mixta,Jugo,Bebidas,2.48,Combo,Soleado,2026-04-19 23:51:28.848790
T00586,S004,2024-04-21,4,Sunday,00:00:00,Huancayo,Comercial,Agua,Bebidas,4.73,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00587,S037,2024-12-01,12,Sunday,00:00:00,Trujillo,Comercial,Energizante,Bebidas,7.67,2x1,Soleado,2026-04-19 23:51:28.848790
T00588,S017,2024-11-17,11,Sunday,00:00:00,Huancayo,Residencial,Jabón,Aseo,7.38,2x1,Soleado,2026-04-19 23:51:28.848790
T00589,S033,2024-07-13,7,Saturday,00:00:00,Arequipa,Mixta,Jugo,Bebidas,7.92,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00590,S031,2024-09-10,9,Tuesday,00:00:00,Trujillo,Comercial,Paracetamol,Farmacia,3.46,2x1,Soleado,2026-04-19 23:51:28.848790
T00591,S018,2024-09-24,9,Tuesday,00:00:00,Arequipa,Mixta,Cerveza,Alcohol,12.76,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00592,S003,2024-06-19,6,Wednesday,00:00:00,Trujillo,Residencial,Vino,Alcohol,14.91,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00593,S036,2024-03-14,3,Thursday,00:00:00,Piura,Mixta,Papas fritas,Snacks,5.09,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00594,S035,2024-07-07,7,Sunday,00:00:00,Lima,Comercial,Chocolate,Snacks,4.8,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00595,S033,2024-10-20,10,Sunday,00:00:00,Lima,Residencial,Cerveza,Alcohol,17.61,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00596,S010,2024-11-28,11,Thursday,00:00:00,Lima,Mixta,Hamburguesa,Comidas,13.71,2x1,Soleado,2026-04-19 23:51:28.848790
T00597,S003,2024-03-14,3,Thursday,00:00:00,Trujillo,Mixta,Hamburguesa,Comidas,9.04,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00598,S004,2024-03-01,3,Friday,00:00:00,Huancayo,Residencial,Jabón,Aseo,11.62,2x1,Nublado,2026-04-19 23:51:28.848790
T00599,S026,2024-04-30,4,Tuesday,00:00:00,Huancayo,Comercial,Galletas,Snacks,4.03,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00600,S024,2024-03-27,3,Wednesday,00:00:00,Cusco,Residencial,Papas fritas,Snacks,4.29,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00601,S025,2024-05-20,5,Monday,00:00:00,Trujillo,Mixta,Jugo,Bebidas,7.04,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00602,S036,2024-09-14,9,Saturday,00:00:00,Cusco,Comercial,Gaseosa,Bebidas,6.68,Combo,Soleado,2026-04-19 23:51:28.848790
T00603,S012,2024-09-20,9,Friday,00:00:00,Trujillo,Residencial,Agua,Bebidas,5.44,2x1,Nublado,2026-04-19 23:51:28.848790
T00604,S033,2024-01-11,1,Thursday,00:00:00,Lima,Comercial,Vino,Alcohol,10.25,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00605,S016,2024-10-01,10,Tuesday,00:00:00,Lima,Residencial,Sandwich,Comidas,10.22,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00606,S047,2024-09-30,9,Monday,00:00:00,Piura,Residencial,Hamburguesa,Comidas,8.05,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00607,S027,2024-05-25,5,Saturday,00:00:00,Huancayo,Residencial,Paracetamol,Farmacia,9.48,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00608,S017,2024-12-10,12,Tuesday,00:00:00,Trujillo,Residencial,Empanada,Comidas,9.4,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00609,S034,2024-02-25,2,Sunday,00:00:00,Huancayo,Mixta,Shampoo,Aseo,7.6,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00610,S001,2024-07-01,7,Monday,00:00:00,Trujillo,Comercial,Jugo,Bebidas,3.92,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00611,S021,2024-09-24,9,Tuesday,00:00:00,Trujillo,Residencial,Jabón,Aseo,9.37,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00612,S013,2024-11-17,11,Sunday,00:00:00,Trujillo,Mixta,Jabón,Aseo,9.99,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00613,S010,2024-09-13,9,Friday,00:00:00,Arequipa,Mixta,Cerveza,Alcohol,11.92,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00614,S014,2024-08-07,8,Wednesday,00:00:00,Cusco,Mixta,Agua,Bebidas,6.14,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00615,S037,2024-04-13,4,Saturday,00:00:00,Cusco,Mixta,Alcohol medicinal,Farmacia,3.51,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00616,S011,2024-10-05,10,Saturday,00:00:00,Piura,Comercial,Jabón,Aseo,11.43,Combo,Nublado,2026-04-19 23:51:28.848790
T00617,S024,2024-07-27,7,Saturday,00:00:00,Cusco,Comercial,Cerveza,Alcohol,15.81,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00618,S028,2024-04-21,4,Sunday,00:00:00,Trujillo,Comercial,Hamburguesa,Comidas,14.21,2x1,Soleado,2026-04-19 23:51:28.848790
T00619,S007,2024-10-20,10,Sunday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,7.99,Combo,Nublado,2026-04-19 23:51:28.848790
T00620,S002,2024-01-17,1,Wednesday,00:00:00,Huancayo,Comercial,Shampoo,Aseo,11.18,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00621,S033,2024-07-16,7,Tuesday,00:00:00,Cusco,Residencial,Vino,Alcohol,6.46,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00622,S042,2024-09-16,9,Monday,00:00:00,Arequipa,Mixta,Cerveza,Alcohol,11.12,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00623,S025,2024-11-28,11,Thursday,00:00:00,Cusco,Residencial,Jabón,Aseo,8.92,Descuento,Nublado,2026-04-19 23:51:28.848790
T00624,S012,2024-02-25,2,Sunday,00:00:00,Arequipa,Comercial,Jugo,Bebidas,5.79,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00625,S017,2024-02-04,2,Sunday,00:00:00,Trujillo,Residencial,Cerveza,Alcohol,18.58,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00626,S041,2024-07-24,7,Wednesday,00:00:00,Huancayo,Mixta,Papas fritas,Snacks,5.21,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00627,S044,2024-10-24,10,Thursday,00:00:00,Cusco,Mixta,Sandwich,Comidas,6.97,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00628,S046,2024-07-03,7,Wednesday,00:00:00,Cusco,Comercial,Galletas,Snacks,5.2,Combo,Soleado,2026-04-19 23:51:28.848790
T00629,S015,2024-08-08,8,Thursday,00:00:00,Cusco,Comercial,Cerveza,Alcohol,16.72,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00630,S035,2024-04-16,4,Tuesday,00:00:00,Trujillo,Comercial,Agua,Bebidas,4.65,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00631,S007,2024-04-06,4,Saturday,00:00:00,Cusco,Residencial,Sandwich,Comidas,13.06,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00632,S036,2024-01-01,1,Monday,00:00:00,Lima,Residencial,Chocolate,Snacks,4.24,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00633,S013,2024-03-07,3,Thursday,00:00:00,Piura,Mixta,Jabón,Aseo,7.56,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00634,S019,2024-01-29,1,Monday,00:00:00,Piura,Comercial,Agua,Bebidas,7.43,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00635,S004,2024-06-02,6,Sunday,00:00:00,Huancayo,Mixta,Paracetamol,Farmacia,3.9,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00636,S007,2024-05-07,5,Tuesday,00:00:00,Trujillo,Mixta,Shampoo,Aseo,4.15,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00637,S029,2024-02-18,2,Sunday,00:00:00,Trujillo,Residencial,Papas fritas,Snacks,4.77,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00638,S020,2024-06-11,6,Tuesday,00:00:00,Trujillo,Mixta,Gaseosa,Bebidas,3.89,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00639,S004,2024-06-01,6,Saturday,00:00:00,Arequipa,Residencial,Gaseosa,Bebidas,4.18,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00640,S010,2024-08-28,8,Wednesday,00:00:00,Cusco,Mixta,Vino,Alcohol,9.92,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00641,S025,2024-01-29,1,Monday,00:00:00,Cusco,Mixta,Alcohol medicinal,Farmacia,8.56,Descuento,Soleado,2026-04-19 23:51:28.848790
T00642,S047,2024-01-21,1,Sunday,00:00:00,Arequipa,Comercial,Alcohol medicinal,Farmacia,3.71,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00643,S025,2024-04-04,4,Thursday,00:00:00,Lima,Mixta,Paracetamol,Farmacia,4.64,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00644,S033,2024-03-26,3,Tuesday,00:00:00,Cusco,Comercial,Sandwich,Comidas,13.2,Combo,Soleado,2026-04-19 23:51:28.848790
T00645,S009,2024-10-08,10,Tuesday,00:00:00,Trujillo,Mixta,Gaseosa,Bebidas,5.2,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00646,S010,2024-10-18,10,Friday,00:00:00,Arequipa,Residencial,Alcohol medicinal,Farmacia,9.34,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00647,S014,2024-05-04,5,Saturday,00:00:00,Cusco,Mixta,Galletas,Snacks,5.01,Descuento,Soleado,2026-04-19 23:51:28.848790
T00648,S011,2024-01-16,1,Tuesday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,7.4,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00649,S022,2024-02-08,2,Thursday,00:00:00,Cusco,Residencial,Paracetamol,Farmacia,5.62,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00650,S047,2024-05-12,5,Sunday,00:00:00,Trujillo,Residencial,Shampoo,Aseo,9.67,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00651,S047,2024-03-29,3,Friday,00:00:00,Arequipa,Mixta,Cerveza,Alcohol,8.41,Descuento,Nublado,2026-04-19 23:51:28.848790
T00652,S001,2024-08-09,8,Friday,00:00:00,Huancayo,Mixta,Hamburguesa,Comidas,6.99,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00653,S017,2024-01-08,1,Monday,00:00:00,Arequipa,Mixta,Shampoo,Aseo,11.93,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00654,S032,2024-09-09,9,Monday,00:00:00,Cusco,Comercial,Gaseosa,Bebidas,3.38,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00655,S016,2024-02-04,2,Sunday,00:00:00,Piura,Residencial,Shampoo,Aseo,10.49,2x1,Nublado,2026-04-19 23:51:28.848790
T00656,S035,2024-06-13,6,Thursday,00:00:00,Lima,Comercial,Hamburguesa,Comidas,6.93,Combo,Soleado,2026-04-19 23:51:28.848790
T00657,S005,2024-01-25,1,Thursday,00:00:00,Arequipa,Mixta,Paracetamol,Farmacia,4.77,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00658,S028,2024-03-26,3,Tuesday,00:00:00,Lima,Comercial,Galletas,Snacks,2.8,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00659,S039,2024-08-09,8,Friday,00:00:00,Lima,Comercial,Energizante,Bebidas,2.51,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00660,S009,2024-12-22,12,Sunday,00:00:00,Lima,Mixta,Vino,Alcohol,20.1,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00661,S021,2024-08-24,8,Saturday,00:00:00,Piura,Residencial,Jugo,Bebidas,6.86,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00662,S022,2024-01-20,1,Saturday,00:00:00,Cusco,Residencial,Jabón,Aseo,10.31,Descuento,Nublado,2026-04-19 23:51:28.848790
T00663,S003,2024-02-16,2,Friday,00:00:00,Cusco,Residencial,Vino,Alcohol,24.73,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00664,S024,2024-05-01,5,Wednesday,00:00:00,Lima,Mixta,Chocolate,Snacks,2.71,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00665,S026,2024-12-21,12,Saturday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,7.26,Descuento,Soleado,2026-04-19 23:51:28.848790
T00666,S043,2024-04-16,4,Tuesday,00:00:00,Cusco,Residencial,Empanada,Comidas,5.33,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00667,S016,2024-04-25,4,Thursday,00:00:00,Piura,Residencial,Vino,Alcohol,24.99,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00668,S035,2024-05-13,5,Monday,00:00:00,Trujillo,Comercial,Vino,Alcohol,14.3,Combo,Soleado,2026-04-19 23:51:28.848790
T00669,S044,2024-08-29,8,Thursday,00:00:00,Piura,Mixta,Empanada,Comidas,11.63,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00670,S048,2024-04-01,4,Monday,00:00:00,Lima,Mixta,Paracetamol,Farmacia,4.93,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00671,S001,2024-07-09,7,Tuesday,00:00:00,Trujillo,Comercial,Chocolate,Snacks,5.16,2x1,Nublado,2026-04-19 23:51:28.848790
T00672,S036,2024-07-14,7,Sunday,00:00:00,Arequipa,Mixta,Hamburguesa,Comidas,10.72,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00673,S027,2024-06-16,6,Sunday,00:00:00,Trujillo,Residencial,Jabón,Aseo,7.6,Descuento,Soleado,2026-04-19 23:51:28.848790
T00674,S018,2024-07-30,7,Tuesday,00:00:00,Huancayo,Mixta,Jabón,Aseo,6.48,2x1,Soleado,2026-04-19 23:51:28.848790
T00675,S049,2024-05-14,5,Tuesday,00:00:00,Lima,Mixta,Empanada,Comidas,14.57,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00676,S040,2024-06-30,6,Sunday,00:00:00,Arequipa,Residencial,Paracetamol,Farmacia,3.37,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00677,S012,2024-04-02,4,Tuesday,00:00:00,Piura,Residencial,Shampoo,Aseo,10.11,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00678,S016,2024-06-12,6,Wednesday,00:00:00,Lima,Residencial,Shampoo,Aseo,7.4,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00679,S021,2024-09-02,9,Monday,00:00:00,Trujillo,Residencial,Shampoo,Aseo,4.39,Combo,Soleado,2026-04-19 23:51:28.848790
T00680,S021,2024-12-03,12,Tuesday,00:00:00,Cusco,Mixta,Jabón,Aseo,9.58,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00681,S033,2024-05-28,5,Tuesday,00:00:00,Lima,Mixta,Jabón,Aseo,11.65,2x1,Soleado,2026-04-19 23:51:28.848790
T00682,S021,2024-07-15,7,Monday,00:00:00,Huancayo,Mixta,Vino,Alcohol,23.38,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00683,S007,2024-09-27,9,Friday,00:00:00,Piura,Mixta,Chocolate,Snacks,1.85,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00684,S044,2024-09-16,9,Monday,00:00:00,Trujillo,Mixta,Energizante,Bebidas,3.05,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00685,S024,2024-07-30,7,Tuesday,00:00:00,Lima,Mixta,Agua,Bebidas,6.66,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00686,S008,2024-06-07,6,Friday,00:00:00,Arequipa,Residencial,Empanada,Comidas,5.01,2x1,Soleado,2026-04-19 23:51:28.848790
T00687,S026,2024-08-04,8,Sunday,00:00:00,Arequipa,Residencial,Gaseosa,Bebidas,3.98,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00688,S008,2024-01-27,1,Saturday,00:00:00,Huancayo,Residencial,Jabón,Aseo,6.76,Descuento,Soleado,2026-04-19 23:51:28.848790
T00689,S024,2024-10-01,10,Tuesday,00:00:00,Piura,Comercial,Jabón,Aseo,8.85,2x1,Soleado,2026-04-19 23:51:28.848790
T00690,S044,2024-11-28,11,Thursday,00:00:00,Cusco,Residencial,Agua,Bebidas,7.56,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00691,S008,2024-03-18,3,Monday,00:00:00,Piura,Residencial,Shampoo,Aseo,4.07,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00692,S028,2024-01-10,1,Wednesday,00:00:00,Huancayo,Residencial,Galletas,Snacks,3.49,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00693,S033,2024-12-02,12,Monday,00:00:00,Cusco,Residencial,Jabón,Aseo,6.48,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00694,S038,2024-10-26,10,Saturday,00:00:00,Lima,Comercial,Hamburguesa,Comidas,9.71,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00695,S008,2024-08-01,8,Thursday,00:00:00,Trujillo,Residencial,Empanada,Comidas,7.89,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00696,S024,2024-02-02,2,Friday,00:00:00,Trujillo,Residencial,Energizante,Bebidas,6.2,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00697,S002,2024-05-31,5,Friday,00:00:00,Trujillo,Mixta,Papas fritas,Snacks,1.45,Combo,Nublado,2026-04-19 23:51:28.848790
T00698,S036,2024-03-01,3,Friday,00:00:00,Lima,Mixta,Jabón,Aseo,11.66,Combo,Lluvioso,2026-04-19 23:51:28.848790
